store_app_id,body,version,date
441813332,  Artist pages have arrived! Tap any singer  actor  or music director from a song page to see all the music by.that artist  discover more music by similar artists  or start an artist radio station!.   Increased player stability. Fixed a few nits  and further improved our new streamer with some additional.enhancements..   Links to Saavn radio stations from Twitter  Facebook  and other sources will now open right in the app  so you can.start listening right away. No muss  no fuss..   A bunch of fixes for iPad popover menus that were acting up. Those rascals..   Crashes  they're so 2014.,3.5,1/27/2015
441813332,  Some bug fixes for the player queue in shuffle mode. Apologies if you've been having trouble  all should be well.now! Get back to shuff shuff shuffling.... PLUS all the same great stuff from version 3.5! :).,3.5.1,1/30/2015
441813332,Get ready  this is a BIG release... we're very excited to introduce Saavn Social  as well as a brand new (and much.improved) search!. Saavn Social has arrived  and it's spectacular!.  Share directly with your Facebook friends and chat about the.music you love  or anything else you want. (Yes  even with emojis! ).  Find and follow your friends to see what.they're listening to..  Follow your favorite artists for instant notifications whenever new content is.available..  Even follow playlists you love and get notified whenever they're updated... automagically!. (Warning: this is really fun  and very addictive.).   New and improved search! Our best in class search is now even better in class. With quicker results  grouped by.content type  and much more  you'll get to the content you want even faster than ever..   As always  we called in the exterminator and zapped a bunch of bugs... like a boss. Lots of performance.improvements  UI updates  and much more..   Follow us on Twitter Saavn for great updates  new exclusive content releases  and support.,3.6,4/8/2015
441813332,  Fixed a pesky bug with background and lock screen music playback. If you were having trouble with the player.stopping between tracks  thanks for your patience &#8211; it should be much better now! :).  Minor fixes for new Saavn.Social features  and stability improvements for new search views..  UI improvements and maintenance..,3.6.1,4/23/2015
441813332,Saavn 4.0 is here  and boy is it an action packed bonanza!. Short version: the whole app is just nicer  with a totally redesigned home screen  more content  better space for My.Music  and much more &#8211; you're gonna love it!. The long version  with all the trimmings and explanations:.   Shiny new homepage..One tap access to all areas of the app  including daily New &amp; Trending content  loads.of new Charts  and a Keep Listening section to get back to music you've recently added to your player..   Shiny new My Music  too..Your saved music has a spacious new home. Leave that old cramped apartment behind for.this palatial new space with great light and lots of amenities. And stay tuned... more great features for organizing.your music are coming soon!.   Multiple music languages..Choose all the languages you listen to  and we'll blend it all together for you. No.more switching between them (unless you want to  that's cool too)..   Full iPhone 6 and 6  resolution support..This took a long time. We're sorry about that. But the wait is.over... it's here now! :).   Easier player controls..Shuffled (if you'll excuse the pun) the player UI a little bit  so now all your.controls are at the bottom for easy access (even if you have tiny hands)..   Pro downloads and offline mode improvements..Fixed some nagging issues effecting some Pro users  including.better handling of switching to offline mode  and some fixes for your download errors. More to come here very soon....stay tuned  and thanks for your patience!.   Lots of other bug fixes and enhancements  too numerous to list them all. Suffice it to say lots of annoying stuff.is fixed  and your experience should be faster and smoother than ever.. As always  please ping us on Twitter Saavn  or email helpsaavn.com  with any issues at all. Or just say hi if you.want &#8211; we're really quite nice  and we love a little chit chat.. Okay  gotta go.,4,7/30/2015
441813332,   Version 4.0.1   .Some pesky bug fixes  resolving a few small issues for Pro users  and making sure things.run smoothly on iOS 9.           :).,4.0.1,9/22/2015
441813332,Nothing fancy this time... just some much needed bug fixes! :).  Fixed some issues with Facebook login..  Resolved a few crashes..  iOS 9 and 9.1 compatibility.. Stay tuned... some GREAT new stuff is coming up soon. And as always  don't hesitate to reach out to us Saavn on.Twitter  or by emailing helpsaavn.com. We're here to help  or just shoot the breeze.,4.1,11/6/2015
441813332,The long wait is over... new Saavn Pro products are here! You asked for it  you got it: the same great Pro.experience with even more content available  new prices worldwide  and subscriptions for 3 months  6 months  even a.whole year!. We won't bore you with the rest of the bugs and stuff  but there's a no shortage of goodies under the hoodies to make.the app an Adonis of stability.. Keep an eye on the horizon  kids... you thought 2015 was great? Psshh  so last year. The first release of the 2016 is.gonna knock your socks off  so make sure you're buckled up!  We're at your service  ready to talk music  or anything else on your mind. Don't.just download it  live it.,4.2,12/19/2015
441813332,Hello  friends. It's a tradition unlike any other... update time! :)  We promised you a big update  and we.weren't kidding. If you're too busy to read the whole spiel  here's a tl;dr haiku:. Player? Redesigned..History? Kept forever..Got FOMO? Read on..      .   Brand New Player.We could give you a song and dance (see what we did there?) about minimalist flat responsive.designy mumbo jumbo  but who cares? It's just way nicer. Your current tracks are front and center  big beautiful album.art  controls tucked away neatly  everything is easier to use  *and* we still kept your queue all in one view so you.don't have to tap around and lose your place... like some *other* music apps we know... cough. How? Magic  that's.how..   Automatic Player History.Worried about losing your queue? Can't find that random song you listened to the.other day? Well fret not! (See  we did it again.) Now we keep track of your full player history  automatically. Cool .right?.   One Tap Playback.We also made playing the content you want even faster. With just one tap on any song  you get.the whole album or playlist  right where you want it. No more duplicates if you play the same thing twice  or crazy .long  unruly player queues. (Unless you want that  in which case you still can   just add to your queue or a playlist.instead right from the....   One Tap Options!.We feel you. Who needs to be diving in and out of song views all the time  just to get some.actions? Aint nobody got time for that! Tap the new options buttons (&#8226;&#8226;&#8226;) all around the app  and zappo! Supersonic fast.access to everything you need. Seriously  like laser fast. Pew pew pew!. What's that? Is there more...? YES there is!.   Chromecast Support.You asked for it  you got it. Go ahead  Cast away like Tom Hanks. (To be clear  we don't.know Tom Hanks and he has in no way endorsed this product. I mean he seems very nice  so who knows  he might if we.asked? Or if we wished on the Zoltar machine. But we didn't. He may or may not use Saavn  or Chromecast for that matter..Again  we have no idea. But Castaway was a pretty great movie  right? Willsooooooooon!!! So sad.).   3D Touch Support.Those little application shortcuts were so excited to get out and meet the world last.release  that they snuck out of the house before they we were ready! (Teenagers... what are you gonna do?) Well  if you.have one of those fancy new iPhones with the touchy feely screen  you can now force touch that icon all day errrrrr'day..We put some handy stuff in there for you. Enjoy..   Saavn Pro Gift Cards  Code &amp; More.Where are our Pros at?? Yea  that's you. You can now redeem coupons .gift cards  and special offer codes  right in the app. And by popular demand  if you're not on a recurring subscription. (and if you're not  what are you waiting for? )  you can see how many days of Pro you have left too..   Fixes and Improvements.I mean... not that there were any bugs before. But HYPOTHETICALLY  if there were bugs .we totally wouldn't kill them. That's mean. But we'd  you know  send them on a trip. To  uh  a farm? In Belize.  My Mom's calling.,4.3,3/21/2016
441813332,  A bug fix for launch crashes effecting some users on iOS 7. Should be much better now! Plus  all the great stuff.in version 4.3!.  Chromecast fans... our apologies for the frustrating delays. We promise  it's coming very soon!.The app is ready and Chromecast is fully supported  we're just waiting on Google to enable our receiver setup. We'll.make it all live as soon as possible and it won't require an update. Watch Twitter Saavn for updates!.    Version 4.3   .,4.3.1,3/30/2016
441813332,"Hello friends  it's us again. Two more BIG announcements for you in this release!. (Okay  technically three  but one of them is that it's version 5.0 of our app  and you know how excited the product.managers get when they flip over a new version number. You'd think they got a date for the prom or something... it's.just 5.0 this and 5.0 that  all the time around here. We get it already guys  geez  enough with the ""high five"".jokes.). Alright  on to the parts you really care about..      .   Channels.Finding content just got a whole lot better  with the all new Browse &amp; Discover Channels. Moods.and genres are now beautifully and expertly curated channels  with new and trending content  popular playlists  top.songs  and even quick combo radio stations to get you the exact feel you're looking for.. So whether you're browsing  or not sure what you want  we've got you covered! Heck  even if you're just lazy and.can't pry your potato chip covered body off the couch (get off my back  Mom  am I right? )  you can still find music.you'll love without the hassle of  you know  trying. Just pick what kind of music you want  and it's waiting for you..Oh  and don't forget to follow your favorite channels so we can notify you whenever new content arrives. (It's like.having someone deliver potato chips to you. Who doesn't love takeout? Or potato chips for that matter. Barbecue all the.way!).   Saavn Original Programming  Arriving May 1.Ready for something truly original? Starting May 1  we're.launching a suite of groundbreaking original podcasts and audio programs  only for Saavn listeners! You'll have.exclusive access to incredible long form shows about storytelling  music  sports  journalism  and everything in between..The launch lineup includes:.   Listen to India's favorite radio voice and storyteller  Neelesh Misra  on Qisson ka.Kona..   Hear true crime stories mixed with investigative journalism  starting with the heartbreaking and.controversial Aarushi Files  on Trial by Error..   Hilarious takes on current events from the always irreverent and.inimitable Cyrus Broacha  on Cyrus Says..   Track the hottest new music  hear acoustic sessions  and get insider.interviews from Mae Thomas  on Maed in India. .   And many more!. Yea  we know. What a tease. You have to wait until May 1  when the new shows will automagically premiere on your.homepage. But trust us... it'll be worth the wait!.   Bug Fixes and Improvements.It's really amazing. We keep trying  but we just CAN'T break this darned app. We.try and we try  but we can't create a single bug. Like  what are the chances after all this time? You'd think we'd make.one mistake eventually  right...?? ...cough. Hey  look over ther&#8212;  :: runs away ::. But seriously  we fixed lots of stuff. It's way better..   . Until next time  we'll see you dancing in the purple rain.",5,4/28/2016
